# Actions and States
# action[0], ..., state[0], ..., command[0], ...
-0.1337111592 -0.0034627002 -0.0588397011 -0.0081048440 -0.2899526358 0.0786070471 -0.0855438493 -0.1093959244 0.0007381503 0.0000132290 -0.0024442657 0.1427617848 0.9897562545 0.0012765449 -0.9897226281 0.1427674579 -0.0081591964 -0.0082578647 -0.0000986039 0.9999658984 -0.0878422223 -0.0126171146 -0.1442106179 -0.0000603960 0.0000000005 -0.0000002411 0.4544001539 0.0075196425 0.1005876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1341116726 -0.0035713748 -0.0509075411 -0.0079445895 -0.2851602733 0.0786155061 -0.0855437049 -0.1094211803 0.0009595074 0.0000156356 -0.0026068471 0.1451040152 0.9894152691 0.0015000418 -0.9893690016 0.1451117370 -0.0095688296 -0.0096852198 -0.0000956193 0.9999530926 -0.0920643591 -0.0131627256 -0.1573955880 -0.0000718566 0.0000000007 -0.0000003156 0.4536461297 0.0082292383 0.1025876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1344789565 -0.0036035825 -0.0436690934 -0.0077939183 -0.2804074585 0.0786263569 -0.0855435370 -0.1094480085 0.0012167840 0.0000179123 -0.0027587405 0.1476481558 0.9890384240 0.0017372184 -0.9889768166 0.1476583492 -0.0110393953 -0.0111749010 -0.0000881224 0.9999375550 -0.0957151724 -0.0136552907 -0.1703626357 -0.0000843069 0.0000000011 -0.0000004030 0.4528267091 0.0089372432 0.1045876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1348157972 -0.0035720654 -0.0370673053 -0.0076519786 -0.2756948173 0.0786399660 -0.0855433475 -0.1094763063 0.0015113896 0.0000199464 -0.0029007342 0.1503905463 0.9886246665 0.0019880337 -0.9885448543 0.1504036666 -0.0125621737 -0.0127182823 -0.0000760283 0.9999191165 -0.0988438155 -0.0141055995 -0.1831135595 -0.0000977452 0.0000000015 -0.0000005042 0.4519429724 0.0096435560 0.1065876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1351241022 -0.0034879385 -0.0310488176 -0.0075181555 -0.2710230947 0.0786567130 -0.0855431393 -0.1095059781 0.0018445317 0.0000216249 -0.0030335413 0.1533275334 0.9881728560 0.0022525972 -0.9880718411 0.1533440679 -0.0141291793 -0.0143074939 -0.0000593357 0.9998976408 -0.1014954625 -0.0145227101 -0.1956501860 -0.0001121693 0.0000000020 -0.0000006198 0.4509959911 0.0103480774 0.1085876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1346189827 -0.0036207831 -0.0277564786 -0.0072298748 -0.2663927376 0.0786769883 -0.0855429165 -0.1095369354 0.0022172343 0.0000228352 -0.0031578223 0.1564554699 0.9876817702 0.0025311379 -0.9875564542 0.1564759383 -0.0157331007 -0.0159353589 -0.0000381119 0.9998730234 -0.1037115516 -0.0149141645 -0.2079743761 -0.0001275772 0.0000000026 -0.0000007506 0.4499868273 0.0110507098 0.1105876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1340735555 -0.0036653627 -0.0247734282 -0.0069493740 -0.2618044615 0.0787011939 -0.0855426845 -0.1095691976 0.0026307046 0.0000234669 -0.0032944944 0.1597707145 0.9871501120 0.0028240286 -0.9869973045 0.1597956701 -0.0173684964 -0.0175965807 -0.0000123316 0.9998451681 -0.1056896115 -0.0152924554 -0.2200880107 -0.0001439666 0.0000000033 -0.0000008971 0.4489165336 0.0117513571 0.1125876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1335636973 -0.0036437176 -0.0219072569 -0.0066826795 -0.2572589815 0.0787297416 -0.0855424495 -0.1096028933 0.0030857831 0.0000234052 -0.0034445162 0.1632696291 0.9865765151 0.0031317952 -0.9863929325 0.1632996619 -0.0190316364 -0.0192875866 0.0000181075 0.9998139770 -0.1074509302 -0.0156660717 -0.2319930033 -0.0001613348 0.0000000042 -0.0000010600 0.4477861522 0.0124499253 0.1145876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1330878139 -0.0035648316 -0.0191536713 -0.0064293798 -0.2527568638 0.0787630511 -0.0855422191 -0.1096381510 0.0035831926 0.0000225342 -0.0036068854 0.1669485797 0.9859595501 0.0034550542 -0.9857418322 0.1669843191 -0.0207190105 -0.0210050461 0.0000532179 0.9997793683 -0.1090032276 -0.0160396687 -0.2436913000 -0.0001796791 0.0000000051 -0.0000012400 0.4465967160 0.0131463216 0.1165876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1326449811 -0.0034372832 -0.0165079683 -0.0061893621 -0.2482986003 0.0788015491 -0.0855420019 -0.1096750894 0.0041235725 0.0000207382 -0.0037806389 0.1708039363 0.9852977303 0.0037944735 -0.9850424589 0.1708460537 -0.0224272198 -0.0227457596 0.0000929399 0.9997412774 -0.1103539718 -0.0164170606 -0.2551848727 -0.0001989966 0.0000000062 -0.0000014381 0.4453492487 0.0138404553 0.1185876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1322339326 -0.0032683695 -0.0139668090 -0.0059622754 -0.2438847423 0.0788456681 -0.0855418078 -0.1097138176 0.0047074817 0.0000179038 -0.0039648363 0.1748320728 0.9845895173 0.0041507579 -0.9842932339 0.1748812844 -0.0241529724 -0.0245066533 0.0001371514 0.9996996575 -0.1115103490 -0.0168012598 -0.2664757154 -0.0002192839 0.0000000074 -0.0000016549 0.4440447644 0.0145322370 0.1205876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1318535060 -0.0030644282 -0.0115257408 -0.0057478622 -0.2395160496 0.0788958459 -0.0855416477 -0.1097544356 0.0053354016 0.0000139212 -0.0041585688 0.1790293665 0.9838333261 0.0045246342 -0.9834925503 0.1790864370 -0.0258930786 -0.0262847743 0.0001856774 0.9996544784 -0.1124793507 -0.0171946007 -0.2775658475 -0.0002405378 0.0000000087 -0.0000018915 0.4426842679 0.0152215792 0.1225876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1315025538 -0.0028314665 -0.0091816792 -0.0055455933 -0.2351930141 0.0789525246 -0.0855415335 -0.1097970342 0.0060077392 0.0000086856 -0.0043609570 0.1833921989 0.9830275307 0.0049168405 -0.9826387777 0.1834579438 -0.0276444478 -0.0280772867 0.0002382979 0.9996057269 -0.1132676878 -0.0175988091 -0.2884573227 -0.0002627546 0.0000000100 -0.0000021488 0.4412687543 0.0159083958 0.1245876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1311801821 -0.0025744985 -0.0069303368 -0.0053554252 -0.2309159189 0.0790161503 -0.0855414785 -0.1098416958 0.0067248297 0.0000020979 -0.0045711509 0.1879169552 0.9821704685 0.0053281142 -0.9817302663 0.1879922445 -0.0294040841 -0.0298814672 0.0002947550 0.9995534058 -0.1138818898 -0.0180150568 -0.2991522172 -0.0002859305 0.0000000114 -0.0000024277 0.4397992091 0.0165926025 0.1265876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1308855712 -0.0022982305 -0.0047683511 -0.0051769516 -0.2266855240 0.0790871717 -0.0855414964 -0.1098884944 0.0074869392 -0.0000059342 -0.0047883242 0.1926000249 0.9812604457 0.0057591828 -0.9807653523 0.1926857855 -0.0311690830 -0.0316947010 0.0003547592 0.9994975338 -0.1143282128 -0.0184440284 -0.3096526201 -0.0003100613 0.0000000127 -0.0000027294 0.4382766084 0.0172741163 0.1285876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1306178719 -0.0020066153 -0.0026927185 -0.0050097993 -0.2225021273 0.0791660402 -0.0855416022 -0.1099374956 0.0082942673 -0.0000154951 -0.0050116720 0.1974378017 0.9802957416 0.0062107552 -0.9797423612 0.1975350204 -0.0329366274 -0.0335144772 0.0004179954 0.9994381447 -0.1146127073 -0.0188859675 -0.3199606548 -0.0003351428 0.0000000141 -0.0000030549 0.4367019182 0.0179528562 0.1305876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1303759068 -0.0017034472 -0.0007002485 -0.0048537762 -0.2183662355 0.0792532086 -0.0855418117 -0.1099887573 0.0091469498 -0.0000266616 -0.0052404127 0.2024266838 0.9792746133 0.0066835137 -0.9786596120 0.2025364097 -0.0347039845 -0.0353383859 0.0004841276 0.9993752869 -0.1147412403 -0.0193407456 -0.3300784586 -0.0003611705 0.0000000154 -0.0000034053 0.4350760948 0.0186287423 0.1325876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1301592290 -0.0013919150 0.0012123175 -0.0047085714 -0.2142782658 0.0793491310 -0.0855421411 -0.1100423297 0.0100450613 -0.0000395015 -0.0054737963 0.2075630745 0.9781953000 0.0071781076 -0.9775154212 0.2076864212 -0.0364685030 -0.0371641137 0.0005528038 0.9993090228 -0.1147194859 -0.0198078813 -0.3400081917 -0.0003881397 0.0000000165 -0.0000037818 0.4334000847 0.0193016965 0.1345876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1299669594 -0.0010745735 0.0030478048 -0.0045737550 -0.2102386951 0.0794542617 -0.0855426075 -0.1100982555 0.0109886171 -0.0000540740 -0.0057110863 0.2128433826 0.9770560266 0.0076951466 -0.9763081061 0.2129815294 -0.0382276102 -0.0389894411 0.0006236598 0.9992394280 -0.1145529186 -0.0202865918 -0.3497520332 -0.0004160454 0.0000000174 -0.0000041854 0.4316748241 0.0199716421 0.1365876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1297983080 -0.0007540006 0.0048089698 -0.0044491068 -0.2062477469 0.0795690550 -0.0855432285 -0.1101565703 0.0119775761 -0.0000704287 -0.0059515707 0.2182640228 0.9758550086 0.0082351963 -0.9750359878 0.2184182164 -0.0399788094 -0.0408122382 0.0006963230 0.9991665909 -0.1142468408 -0.0207758526 -0.3593121839 -0.0004448823 0.0000000181 -0.0000046174 0.4299012393 0.0206385041 0.1385876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1296526939 -0.0004323802 0.0064983894 -0.0043344405 -0.2023056895 0.0796939645 -0.0855440221 -0.1102173026 0.0130118425 -0.0000886060 -0.0061945606 0.2238214160 0.9745904552 0.0087987731 -0.9736973952 0.2239929712 -0.0417196770 -0.0426304624 0.0007704148 0.9990906116 -0.1138063932 -0.0212744049 -0.3686908549 -0.0004746452 0.0000000184 -0.0000050790 0.4280802460 0.0213022086 0.1405876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1295293421 -0.0001115625 0.0081188129 -0.0042293575 -0.1984130740 0.0798294427 -0.0855450068 -0.1102804739 0.0140912687 -0.0001086369 -0.0064393846 0.2295119902 0.9732605730 0.0093863403 -0.9722906671 0.2297022901 -0.0434478614 -0.0444421543 0.0008455541 0.9990116015 -0.1132365678 -0.0217807934 -0.3778902694 -0.0005053283 0.0000000183 -0.0000055713 0.4262127500 0.0219626836 0.1425876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1294275224 0.0002068449 0.0096726418 -0.0041335211 -0.1945700794 0.0799759400 -0.0855462011 -0.1103460995 0.0152156567 -0.0001305426 -0.0066853943 0.2353321809 0.9718635699 0.0099983051 -0.9708141554 0.2355426767 -0.0451610797 -0.0462454357 0.0009213593 0.9989296826 -0.1125421957 -0.0222933954 -0.3869126755 -0.0005369258 0.0000000176 -0.0000060956 0.4242996463 0.0226198582 0.1445876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1293468177 0.0005215665 0.0111619914 -0.0040467763 -0.1907767802 0.0801339051 -0.0855476239 -0.1104141880 0.0163847607 -0.0001543348 -0.0069319636 0.2412784317 0.9703976581 0.0106350154 -0.9692662278 0.2415106421 -0.0468571171 -0.0480385061 0.0009974505 0.9988449865 -0.1117279725 -0.0228104489 -0.3957603298 -0.0005694316 0.0000000163 -0.0000066530 0.4223418195 0.0232736632 0.1465876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292865723 0.0008310915 0.0125893969 -0.0039687585 -0.1870336086 0.0803037835 -0.0855492941 -0.1104847421 0.0175982888 -0.0001800159 -0.0071784803 0.2473471952 0.9688610573 0.0112967577 -0.9676452700 0.2476027047 -0.0485338244 -0.0498196402 0.0010734512 0.9987576539 -0.1107984774 -0.0233300869 -0.4044354919 -0.0006028394 0.0000000142 -0.0000072448 0.4203401434 0.0239240307 0.1485876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292462498 0.0011342401 0.0139568821 -0.0038993121 -0.1833406836 0.0804860179 -0.0855512305 -0.1105577581 0.0188559050 -0.0002075786 -0.0074243532 0.2535349331 0.9672519978 0.0119837551 -0.9659496881 0.2538153907 -0.0501891172 -0.0515871854 0.0011489900 0.9986678337 -0.1097581525 -0.0238503197 -0.4129404415 -0.0006371428 0.0000000112 -0.0000078723 0.4182954812 0.0245708942 0.1505876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292251199 0.0014307860 0.0152663738 -0.0038380441 -0.1796982586 0.0806810474 -0.0855534519 -0.1106332268 0.0201572308 -0.0002370066 -0.0076690085 0.2598381177 0.9655687236 0.0126961653 -0.9641779110 0.2601452337 -0.0518209744 -0.0533395590 0.0012237023 0.9985756827 -0.1086113372 -0.0243690719 -0.4212774632 -0.0006723348 0.0000000071 -0.0000085365 0.4162086853 0.0252141885 0.1525876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292230189 0.0017193746 0.0165198743 -0.0037847110 -0.1761062890 0.0808893069 -0.0855559768 -0.1107111333 0.0215018479 -0.0002682745 -0.0079118955 0.2662532319 0.9638094946 0.0134340803 -0.9623283919 0.2665887755 -0.0534274369 -0.0550752460 0.0012972309 0.9984813641 -0.1073622614 -0.0248842562 -0.4294488535 -0.0007084087 0.0000000019 -0.0000092388 0.4140805968 0.0258538499 0.1545876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292388737 0.0019996630 0.0177194644 -0.0037392201 -0.1725651771 0.0811112271 -0.0855588234 -0.1107914571 0.0228892988 -0.0003013480 -0.0081524720 0.2727767703 0.9619725900 0.0141975249 -0.9603996105 0.2731425659 -0.0550066075 -0.0567927970 0.0013692273 0.9983850477 -0.1060150633 -0.0253936972 -0.4374569068 -0.0007453572 -0.0000000047 -0.0000099803 0.4119120463 0.0264898160 0.1565876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1292725503 0.0022711316 0.0188665036 -0.0037011192 -0.1690745950 0.0813472340 -0.0855620096 -0.1108741726 0.0243190895 -0.0003361843 -0.0083902279 0.2794052397 0.9600563099 0.0149864568 -0.9583900747 0.2798031631 -0.0565566489 -0.0584908257 0.0014393526 0.9982869084 -0.1045737696 -0.0258952045 -0.4453039356 -0.0007831730 -0.0000000127 -0.0000107622 0.4097038529 0.0271220257 0.1585876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1293237060 0.0025331418 0.0199630652 -0.0036703460 -0.1656349152 0.0815977482 -0.0855655528 -0.1109592491 0.0257906908 -0.0003727321 -0.0086246610 0.2861351600 0.9580589784 0.0158007658 -0.9562983223 0.2865671337 -0.0580757843 -0.0601680068 0.0015072780 0.9981871263 -0.1030423503 -0.0263865787 -0.4529922378 -0.0008218485 -0.0000000225 -0.0000115857 0.4074568247 0.0277504192 0.1605876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1293916404 0.0027855313 0.0210107379 -0.0036466897 -0.1622460634 0.0818631852 -0.0855694698 -0.1110466509 0.0273035392 -0.0004109320 -0.0088552825 0.2929630648 0.9559789453 0.0166402744 -0.9541229219 0.2934310528 -0.0595622961 -0.0618230742 0.0015726856 0.9980858852 -0.1014246744 -0.0268655920 -0.4605241279 -0.0008613758 -0.0000000341 -0.0000124518 0.4051717586 0.0283749381 0.1625876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
-0.1294757724 0.0030279583 0.0220107976 -0.0036297285 -0.1589080244 0.0821439543 -0.0855737767 -0.1111363376 0.0288570397 -0.0004507169 -0.0090816267 0.2998855023 0.9538145887 0.0175047375 -0.9518624751 0.3003915049 -0.0610145254 -0.0634548189 0.0016352688 0.9979833725 -0.0997245363 -0.0273300344 -0.4679019173 -0.0009017471 -0.0000000478 -0.0000133619 0.4028494400 0.0289955251 0.1645876742 -0.0855442660 -0.1092594186 0.2000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
